"Bus Table (SPI (with CS): 8 Bit, MSB, Clk = D0, MOSI = D1, MISO = D2, CS = D3)"
"gg"
Frame,Mark,Start Time in s,Source,Length,Data,State
10218,,149.95173600e-3,MOSI,2,0x8800,OK
10219,,149.95173600e-3,MISO,2,0xFFFF,OK
10220,,149.97112800e-3,MOSI,2,0x0200,OK
10221,,149.97112800e-3,MISO,2,0xFFFF,OK
10222,,149.99071200e-3,MOSI,2,0x9400,OK
10223,,149.99071200e-3,MISO,2,0xFFFF,OK
10224,,150.01010400e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10225,,150.01010400e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10226,,150.30866400e-3,MOSI,2,0x9800,OK
10227,,150.30866400e-3,MISO,2,0xF800,OK
10228,,150.32805600e-3,MOSI,2,0x0200,OK
10229,,150.32805600e-3,MISO,2,0x01FF,OK
10230,,150.34764000e-3,MOSI,2,0x087F,OK
10231,,150.34764000e-3,MISO,2,0xFFFF,OK
10232,,150.36722400e-3,MOSI,2,0x1480,OK
10233,,150.36722400e-3,MISO,2,0x0F80,OK
10234,,150.38661600e-3,MOSI,2,0x1A07,OK
10235,,150.38661600e-3,MISO,2,0x07FF,OK
10236,,150.40620000e-3,MOSI,2,0x1226,OK
10237,,150.40620000e-3,MISO,2,0xFFFE,OK
10238,,150.42559200e-3,MOSI,2,0x020C,OK
10239,,150.42559200e-3,MISO,2,0x01FF,OK
10240,,150.44517600e-3,MOSI,2,0x1A87,OK
10241,,150.44517600e-3,MISO,2,0xFFFF,OK
10242,,150.46456800e-3,MOSI,2,0x8800,OK
10243,,150.46456800e-3,MISO,2,0xFFFF,OK
10244,,150.48415200e-3,MOSI,2,0x0200,OK
10245,,150.48415200e-3,MISO,2,0xFFFF,OK
10246,,150.50373600e-3,MOSI,2,0x9400,OK
10247,,150.50373600e-3,MISO,2,0xFFFF,OK
10248,,150.52312800e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10249,,150.52312800e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10250,,150.82168800e-3,MOSI,2,0x9800,OK
10251,,150.82168800e-3,MISO,2,0xF800,OK
10252,,150.84108000e-3,MOSI,2,0x0200,OK
10253,,150.84108000e-3,MISO,2,0x01FF,OK
10254,,150.86066400e-3,MOSI,2,0x087F,OK
10255,,150.86066400e-3,MISO,2,0xFFFF,OK
10256,,150.88005600e-3,MOSI,2,0x1480,OK
10257,,150.88005600e-3,MISO,2,0x0F80,OK
10258,,150.89964000e-3,MOSI,2,0x1A07,OK
10259,,150.89964000e-3,MISO,2,0x07FF,OK
10260,,150.91922400e-3,MOSI,2,0x1226,OK
10261,,150.91922400e-3,MISO,2,0xFFFE,OK
10262,,150.93861600e-3,MOSI,2,0x020C,OK
10263,,150.93861600e-3,MISO,2,0x01FF,OK
10264,,150.95820000e-3,MOSI,2,0x1A87,OK
10265,,150.95820000e-3,MISO,2,0xFFFF,OK
10266,,150.97759200e-3,MOSI,2,0x8800,OK
10267,,150.97759200e-3,MISO,2,0xFFFF,OK
10268,,150.99717600e-3,MOSI,2,0x0200,OK
10269,,150.99717600e-3,MISO,2,0xFFFF,OK
10270,,151.01656800e-3,MOSI,2,0x9400,OK
10271,,151.01656800e-3,MISO,2,0xFFFF,OK
10272,,151.03615200e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10273,,151.03615200e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10274,,151.33471200e-3,MOSI,2,0x9800,OK
10275,,151.33471200e-3,MISO,2,0xF800,OK
10276,,151.35410400e-3,MOSI,2,0x0200,OK
10277,,151.35410400e-3,MISO,2,0x01FF,OK
10278,,151.37368800e-3,MOSI,2,0x087F,OK
10279,,151.37368800e-3,MISO,2,0xFFFF,OK
10280,,151.39308000e-3,MOSI,2,0x1480,OK
10281,,151.39308000e-3,MISO,2,0x0F80,OK
10282,,151.41266400e-3,MOSI,2,0x1A07,OK
10283,,151.41266400e-3,MISO,2,0x07FF,OK
10284,,151.43205600e-3,MOSI,2,0x1226,OK
10285,,151.43205600e-3,MISO,2,0xFFFE,OK
10286,,151.45164000e-3,MOSI,2,0x020C,OK
10287,,151.45164000e-3,MISO,2,0x01FF,OK
10288,,151.47122400e-3,MOSI,2,0x1A87,OK
10289,,151.47122400e-3,MISO,2,0xFFFF,OK
10290,,151.49061600e-3,MOSI,2,0x8800,OK
10291,,151.49061600e-3,MISO,2,0xFFFF,OK
10292,,151.51020000e-3,MOSI,2,0x0200,OK
10293,,151.51020000e-3,MISO,2,0xFFFF,OK
10294,,151.52959200e-3,MOSI,2,0x9400,OK
10295,,151.52959200e-3,MISO,2,0xFFFF,OK
10296,,151.54917600e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10297,,151.54917600e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10298,,151.84773600e-3,MOSI,2,0x9800,OK
10299,,151.84773600e-3,MISO,2,0xF800,OK
10300,,151.86712800e-3,MOSI,2,0x0200,OK
10301,,151.86712800e-3,MISO,2,0x01FF,OK
10302,,151.88671200e-3,MOSI,2,0x087F,OK
10303,,151.88671200e-3,MISO,2,0xFFFF,OK
10304,,151.90610400e-3,MOSI,2,0x1480,OK
10305,,151.90610400e-3,MISO,2,0x0F80,OK
10306,,151.92568800e-3,MOSI,2,0x1A07,OK
10307,,151.92568800e-3,MISO,2,0x07FF,OK
10308,,151.94508000e-3,MOSI,2,0x1226,OK
10309,,151.94508000e-3,MISO,2,0xFFFE,OK
10310,,151.96466400e-3,MOSI,2,0x020C,OK
10311,,151.96466400e-3,MISO,2,0x01FF,OK
10312,,151.98405600e-3,MOSI,2,0x1A87,OK
10313,,151.98405600e-3,MISO,2,0xFFFF,OK
10314,,152.00364000e-3,MOSI,2,0x8800,OK
10315,,152.00364000e-3,MISO,2,0xFFFF,OK
10316,,152.02322400e-3,MOSI,2,0x0200,OK
10317,,152.02322400e-3,MISO,2,0xFFFF,OK
10318,,152.04261600e-3,MOSI,2,0x9400,OK
10319,,152.04261600e-3,MISO,2,0xFFFF,OK
10320,,152.06220000e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10321,,152.06220000e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10322,,152.36056800e-3,MOSI,2,0x9800,OK
10323,,152.36056800e-3,MISO,2,0xF800,OK
10324,,152.38015200e-3,MOSI,2,0x0200,OK
10325,,152.38015200e-3,MISO,2,0x01FF,OK
10326,,152.39973600e-3,MOSI,2,0x087F,OK
10327,,152.39973600e-3,MISO,2,0xFFFF,OK
10328,,152.41912800e-3,MOSI,2,0x1480,OK
10329,,152.41912800e-3,MISO,2,0x0F80,OK
10330,,152.43871200e-3,MOSI,2,0x1A07,OK
10331,,152.43871200e-3,MISO,2,0x07FF,OK
10332,,152.45810400e-3,MOSI,2,0x1226,OK
10333,,152.45810400e-3,MISO,2,0xFFFE,OK
10334,,152.47768800e-3,MOSI,2,0x020C,OK
10335,,152.47768800e-3,MISO,2,0x01FF,OK
10336,,152.49708000e-3,MOSI,2,0x1A87,OK
10337,,152.49708000e-3,MISO,2,0xFFFF,OK
10338,,152.51666400e-3,MOSI,2,0x8800,OK
10339,,152.51666400e-3,MISO,2,0xFFFF,OK
10340,,152.53605600e-3,MOSI,2,0x0200,OK
10341,,152.53605600e-3,MISO,2,0xFFFF,OK
10342,,152.55564000e-3,MOSI,2,0x9400,OK
10343,,152.55564000e-3,MISO,2,0xFFFF,OK
10344,,152.57522400e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10345,,152.57522400e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10346,,152.87359200e-3,MOSI,2,0x9800,OK
10347,,152.87359200e-3,MISO,2,0xF800,OK
10348,,152.89317600e-3,MOSI,2,0x0200,OK
10349,,152.89317600e-3,MISO,2,0x01FF,OK
10350,,152.91256800e-3,MOSI,2,0x087F,OK
10351,,152.91256800e-3,MISO,2,0xFFFF,OK
10352,,152.93215200e-3,MOSI,2,0x1480,OK
10353,,152.93215200e-3,MISO,2,0x0F80,OK
10354,,152.95173600e-3,MOSI,2,0x1A07,OK
10355,,152.95173600e-3,MISO,2,0x07FF,OK
10356,,152.97112800e-3,MOSI,2,0x1226,OK
10357,,152.97112800e-3,MISO,2,0xFFFE,OK
10358,,152.99071200e-3,MOSI,2,0x020C,OK
10359,,152.99071200e-3,MISO,2,0x01FF,OK
10360,,153.01010400e-3,MOSI,2,0x1A87,OK
10361,,153.01010400e-3,MISO,2,0xFFFF,OK
10362,,153.02968800e-3,MOSI,2,0x8800,OK
10363,,153.02968800e-3,MISO,2,0xFFFF,OK
10364,,153.04908000e-3,MOSI,2,0x0200,OK
10365,,153.04908000e-3,MISO,2,0xFFFF,OK
10366,,153.06866400e-3,MOSI,2,0x9400,OK
10367,,153.06866400e-3,MISO,2,0xFFFF,OK
10368,,153.08805600e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10369,,153.08805600e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10370,,153.38661600e-3,MOSI,2,0x9800,OK
10371,,153.38661600e-3,MISO,2,0xF800,OK
10372,,153.40620000e-3,MOSI,2,0x0200,OK
10373,,153.40620000e-3,MISO,2,0x01FF,OK
10374,,153.42559200e-3,MOSI,2,0x087F,OK
10375,,153.42559200e-3,MISO,2,0xFFFF,OK
10376,,153.44517600e-3,MOSI,2,0x1480,OK
10377,,153.44517600e-3,MISO,2,0x0F80,OK
10378,,153.46456800e-3,MOSI,2,0x1A07,OK
10379,,153.46456800e-3,MISO,2,0x07FF,OK
10380,,153.48415200e-3,MOSI,2,0x1226,OK
10381,,153.48415200e-3,MISO,2,0xFFFE,OK
10382,,153.50373600e-3,MOSI,2,0x020C,OK
10383,,153.50373600e-3,MISO,2,0x01FF,OK
10384,,153.52312800e-3,MOSI,2,0x1A87,OK
10385,,153.52312800e-3,MISO,2,0xFFFF,OK
10386,,153.54271200e-3,MOSI,2,0x8800,OK
10387,,153.54271200e-3,MISO,2,0xFFFF,OK
10388,,153.56210400e-3,MOSI,2,0x0200,OK
10389,,153.56210400e-3,MISO,2,0xFFFF,OK
10390,,153.58168800e-3,MOSI,2,0x9400,OK
10391,,153.58168800e-3,MISO,2,0xFFFF,OK
10392,,153.60108000e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10393,,153.60108000e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10394,,153.89964000e-3,MOSI,2,0x9800,OK
10395,,153.89964000e-3,MISO,2,0xF800,OK
10396,,153.91922400e-3,MOSI,2,0x0200,OK
10397,,153.91922400e-3,MISO,2,0x01FF,OK
10398,,153.93861600e-3,MOSI,2,0x087F,OK
10399,,153.93861600e-3,MISO,2,0xFFFF,OK
10400,,153.95820000e-3,MOSI,2,0x1480,OK
10401,,153.95820000e-3,MISO,2,0x0F80,OK
10402,,153.97759200e-3,MOSI,2,0x1A07,OK
10403,,153.97759200e-3,MISO,2,0x07FF,OK
10404,,153.99717600e-3,MOSI,2,0x1226,OK
10405,,153.99717600e-3,MISO,2,0xFFFE,OK
10406,,154.01656800e-3,MOSI,2,0x020C,OK
10407,,154.01656800e-3,MISO,2,0x01FF,OK
10408,,154.03615200e-3,MOSI,2,0x1A87,OK
10409,,154.03615200e-3,MISO,2,0xFFFF,OK
10410,,154.05573600e-3,MOSI,2,0x8800,OK
10411,,154.05573600e-3,MISO,2,0xFFFF,OK
10412,,154.07512800e-3,MOSI,2,0x0200,OK
10413,,154.07512800e-3,MISO,2,0xFFFF,OK
10414,,154.09471200e-3,MOSI,2,0x9400,OK
10415,,154.09471200e-3,MISO,2,0xFFFF,OK
10416,,154.11410400e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10417,,154.11410400e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10418,,154.41266400e-3,MOSI,2,0x9800,OK
10419,,154.41266400e-3,MISO,2,0xF800,OK
10420,,154.43205600e-3,MOSI,2,0x0200,OK
10421,,154.43205600e-3,MISO,2,0x01FF,OK
10422,,154.45164000e-3,MOSI,2,0x087F,OK
10423,,154.45164000e-3,MISO,2,0xFFFF,OK
10424,,154.47122400e-3,MOSI,2,0x1480,OK
10425,,154.47122400e-3,MISO,2,0x0F80,OK
10426,,154.49061600e-3,MOSI,2,0x1A07,OK
10427,,154.49061600e-3,MISO,2,0x07FF,OK
10428,,154.51020000e-3,MOSI,2,0x1226,OK
10429,,154.51020000e-3,MISO,2,0xFFFE,OK
10430,,154.52959200e-3,MOSI,2,0x020C,OK
10431,,154.52959200e-3,MISO,2,0x01FF,OK
10432,,154.54917600e-3,MOSI,2,0x1A87,OK
10433,,154.54917600e-3,MISO,2,0xFFFF,OK
10434,,154.56856800e-3,MOSI,2,0x8800,OK
10435,,154.56856800e-3,MISO,2,0xFFFF,OK
10436,,154.58815200e-3,MOSI,2,0x0200,OK
10437,,154.58815200e-3,MISO,2,0xFFFF,OK
10438,,154.60773600e-3,MOSI,2,0x9400,OK
10439,,154.60773600e-3,MISO,2,0xFFFF,OK
10440,,154.62712800e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10441,,154.62712800e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10442,,154.92568800e-3,MOSI,2,0x9800,OK
10443,,154.92568800e-3,MISO,2,0xF800,OK
10444,,154.94508000e-3,MOSI,2,0x0200,OK
10445,,154.94508000e-3,MISO,2,0x01FF,OK
10446,,154.96466400e-3,MOSI,2,0x087F,OK
10447,,154.96466400e-3,MISO,2,0xFFFF,OK
10448,,154.98405600e-3,MOSI,2,0x1480,OK
10449,,154.98405600e-3,MISO,2,0x0F80,OK
10450,,155.00364000e-3,MOSI,2,0x1A07,OK
10451,,155.00364000e-3,MISO,2,0x07FF,OK
10452,,155.02322400e-3,MOSI,2,0x1226,OK
10453,,155.02322400e-3,MISO,2,0xFFFE,OK
10454,,155.04261600e-3,MOSI,2,0x020C,OK
10455,,155.04261600e-3,MISO,2,0x01FF,OK
10456,,155.06220000e-3,MOSI,2,0x1A87,OK
10457,,155.06220000e-3,MISO,2,0xFFFF,OK
10458,,155.08159200e-3,MOSI,2,0x8800,OK
10459,,155.08159200e-3,MISO,2,0xFFFF,OK
10460,,155.10117600e-3,MOSI,2,0x0200,OK
10461,,155.10117600e-3,MISO,2,0xFFFF,OK
10462,,155.12056800e-3,MOSI,2,0x9400,OK
10463,,155.12056800e-3,MISO,2,0xFFFF,OK
10464,,155.14015200e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10465,,155.14015200e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10466,,155.43871200e-3,MOSI,2,0x9800,OK
10467,,155.43871200e-3,MISO,2,0xF800,OK
10468,,155.45810400e-3,MOSI,2,0x0200,OK
10469,,155.45810400e-3,MISO,2,0x01FF,OK
10470,,155.47768800e-3,MOSI,2,0x087F,OK
10471,,155.47768800e-3,MISO,2,0xFFFF,OK
10472,,155.49708000e-3,MOSI,2,0x1480,OK
10473,,155.49708000e-3,MISO,2,0x0F80,OK
10474,,155.51666400e-3,MOSI,2,0x1A07,OK
10475,,155.51666400e-3,MISO,2,0x07FF,OK
10476,,155.53605600e-3,MOSI,2,0x1226,OK
10477,,155.53605600e-3,MISO,2,0xFFFE,OK
10478,,155.55564000e-3,MOSI,2,0x020C,OK
10479,,155.55564000e-3,MISO,2,0x01FF,OK
10480,,155.57522400e-3,MOSI,2,0x1A87,OK
10481,,155.57522400e-3,MISO,2,0xFFFF,OK
10482,,155.59461600e-3,MOSI,2,0x8800,OK
10483,,155.59461600e-3,MISO,2,0xFFFF,OK
10484,,155.61420000e-3,MOSI,2,0x0200,OK
10485,,155.61420000e-3,MISO,2,0xFFFF,OK
10486,,155.63359200e-3,MOSI,2,0x9400,OK
10487,,155.63359200e-3,MISO,2,0xFFFF,OK
10488,,155.65317600e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10489,,155.65317600e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10490,,155.95173600e-3,MOSI,2,0x9800,OK
10491,,155.95173600e-3,MISO,2,0xF800,OK
10492,,155.97112800e-3,MOSI,2,0x0200,OK
10493,,155.97112800e-3,MISO,2,0x01FF,OK
10494,,155.99071200e-3,MOSI,2,0x087F,OK
10495,,155.99071200e-3,MISO,2,0xFFFF,OK
10496,,156.01010400e-3,MOSI,2,0x1480,OK
10497,,156.01010400e-3,MISO,2,0x0F80,OK
10498,,156.02968800e-3,MOSI,2,0x1A07,OK
10499,,156.02968800e-3,MISO,2,0x07FF,OK
10500,,156.04908000e-3,MOSI,2,0x1226,OK
10501,,156.04908000e-3,MISO,2,0xFFFE,OK
10502,,156.06866400e-3,MOSI,2,0x020C,OK
10503,,156.06866400e-3,MISO,2,0x01FF,OK
10504,,156.08805600e-3,MOSI,2,0x1A87,OK
10505,,156.08805600e-3,MISO,2,0xFFFF,OK
10506,,156.10764000e-3,MOSI,2,0x8800,OK
10507,,156.10764000e-3,MISO,2,0xFFFF,OK
10508,,156.12722400e-3,MOSI,2,0x0200,OK
10509,,156.12722400e-3,MISO,2,0xFFFF,OK
10510,,156.14661600e-3,MOSI,2,0x9400,OK
10511,,156.14661600e-3,MISO,2,0xFFFF,OK
10512,,156.16620000e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10513,,156.16620000e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10514,,156.46456800e-3,MOSI,2,0x9800,OK
10515,,156.46456800e-3,MISO,2,0xF800,OK
10516,,156.48415200e-3,MOSI,2,0x0200,OK
10517,,156.48415200e-3,MISO,2,0x01FF,OK
10518,,156.50373600e-3,MOSI,2,0x087F,OK
10519,,156.50373600e-3,MISO,2,0xFFFF,OK
10520,,156.52312800e-3,MOSI,2,0x1480,OK
10521,,156.52312800e-3,MISO,2,0x0F80,OK
10522,,156.54271200e-3,MOSI,2,0x1A07,OK
10523,,156.54271200e-3,MISO,2,0x07FF,OK
10524,,156.56210400e-3,MOSI,2,0x1226,OK
10525,,156.56210400e-3,MISO,2,0xFFFE,OK
10526,,156.58168800e-3,MOSI,2,0x020C,OK
10527,,156.58168800e-3,MISO,2,0x01FF,OK
10528,,156.60108000e-3,MOSI,2,0x1A87,OK
10529,,156.60108000e-3,MISO,2,0xFFFF,OK
10530,,156.62066400e-3,MOSI,2,0x8800,OK
10531,,156.62066400e-3,MISO,2,0xFFFF,OK
10532,,156.64005600e-3,MOSI,2,0x0200,OK
10533,,156.64005600e-3,MISO,2,0xFFFF,OK
10534,,156.65964000e-3,MOSI,2,0x9400,OK
10535,,156.65964000e-3,MISO,2,0xFFFF,OK
10536,,156.67922400e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10537,,156.67922400e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10538,,156.97759200e-3,MOSI,2,0x9800,OK
10539,,156.97759200e-3,MISO,2,0xF800,OK
10540,,156.99717600e-3,MOSI,2,0x0200,OK
10541,,156.99717600e-3,MISO,2,0x01FF,OK
10542,,157.01656800e-3,MOSI,2,0x087F,OK
10543,,157.01656800e-3,MISO,2,0xFFFF,OK
10544,,157.03615200e-3,MOSI,2,0x1480,OK
10545,,157.03615200e-3,MISO,2,0x0F80,OK
10546,,157.05573600e-3,MOSI,2,0x1A07,OK
10547,,157.05573600e-3,MISO,2,0x07FF,OK
10548,,157.07512800e-3,MOSI,2,0x1226,OK
10549,,157.07512800e-3,MISO,2,0xFFFE,OK
10550,,157.09471200e-3,MOSI,2,0x020C,OK
10551,,157.09471200e-3,MISO,2,0x01FF,OK
10552,,157.11410400e-3,MOSI,2,0x1A87,OK
10553,,157.11410400e-3,MISO,2,0xFFFF,OK
10554,,157.13368800e-3,MOSI,2,0x8800,OK
10555,,157.13368800e-3,MISO,2,0xFFFF,OK
10556,,157.15308000e-3,MOSI,2,0x0200,OK
10557,,157.15308000e-3,MISO,2,0xFFFF,OK
10558,,157.17266400e-3,MOSI,2,0x9400,OK
10559,,157.17266400e-3,MISO,2,0xFFFF,OK
10560,,157.19205600e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10561,,157.19205600e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10562,,157.49061600e-3,MOSI,2,0x9800,OK
10563,,157.49061600e-3,MISO,2,0xF800,OK
10564,,157.51020000e-3,MOSI,2,0x0200,OK
10565,,157.51020000e-3,MISO,2,0x01FF,OK
10566,,157.52959200e-3,MOSI,2,0x087F,OK
10567,,157.52959200e-3,MISO,2,0xFFFF,OK
10568,,157.54917600e-3,MOSI,2,0x1480,OK
10569,,157.54917600e-3,MISO,2,0x0F80,OK
10570,,157.56856800e-3,MOSI,2,0x1A07,OK
10571,,157.56856800e-3,MISO,2,0x07FF,OK
10572,,157.58815200e-3,MOSI,2,0x1226,OK
10573,,157.58815200e-3,MISO,2,0xFFFE,OK
10574,,157.60773600e-3,MOSI,2,0x020C,OK
10575,,157.60773600e-3,MISO,2,0x01FF,OK
10576,,157.62712800e-3,MOSI,2,0x1A87,OK
10577,,157.62712800e-3,MISO,2,0xFFFF,OK
10578,,157.64671200e-3,MOSI,2,0x8800,OK
10579,,157.64671200e-3,MISO,2,0xFFFF,OK
10580,,157.66610400e-3,MOSI,2,0x0200,OK
10581,,157.66610400e-3,MISO,2,0xFFFF,OK
10582,,157.68568800e-3,MOSI,2,0x9400,OK
10583,,157.68568800e-3,MISO,2,0xFFFF,OK
10584,,157.70508000e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10585,,157.70508000e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10586,,158.00364000e-3,MOSI,2,0x9800,OK
10587,,158.00364000e-3,MISO,2,0xF800,OK
10588,,158.02322400e-3,MOSI,2,0x0200,OK
10589,,158.02322400e-3,MISO,2,0x01FF,OK
10590,,158.04261600e-3,MOSI,2,0x087F,OK
10591,,158.04261600e-3,MISO,2,0xFFFF,OK
10592,,158.06220000e-3,MOSI,2,0x1480,OK
10593,,158.06220000e-3,MISO,2,0x0F80,OK
10594,,158.08159200e-3,MOSI,2,0x1A07,OK
10595,,158.08159200e-3,MISO,2,0x07FF,OK
10596,,158.10117600e-3,MOSI,2,0x1226,OK
10597,,158.10117600e-3,MISO,2,0xFFFE,OK
10598,,158.12056800e-3,MOSI,2,0x020C,OK
10599,,158.12056800e-3,MISO,2,0x01FF,OK
10600,,158.14015200e-3,MOSI,2,0x1A87,OK
10601,,158.14015200e-3,MISO,2,0xFFFF,OK
10602,,158.15973600e-3,MOSI,2,0x8800,OK
10603,,158.15973600e-3,MISO,2,0xFFFF,OK
10604,,158.17912800e-3,MOSI,2,0x0200,OK
10605,,158.17912800e-3,MISO,2,0xFFFF,OK
10606,,158.19871200e-3,MOSI,2,0x9400,OK
10607,,158.19871200e-3,MISO,2,0xFFFF,OK
10608,,158.21810400e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10609,,158.21810400e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10610,,158.51666400e-3,MOSI,2,0x9800,OK
10611,,158.51666400e-3,MISO,2,0xF800,OK
10612,,158.53605600e-3,MOSI,2,0x0200,OK
10613,,158.53605600e-3,MISO,2,0x01FF,OK
10614,,158.55564000e-3,MOSI,2,0x087F,OK
10615,,158.55564000e-3,MISO,2,0xFFFF,OK
10616,,158.57522400e-3,MOSI,2,0x1480,OK
10617,,158.57522400e-3,MISO,2,0x0F80,OK
10618,,158.59461600e-3,MOSI,2,0x1A07,OK
10619,,158.59461600e-3,MISO,2,0x07FF,OK
10620,,158.61420000e-3,MOSI,2,0x1226,OK
10621,,158.61420000e-3,MISO,2,0xFFFE,OK
10622,,158.63359200e-3,MOSI,2,0x020C,OK
10623,,158.63359200e-3,MISO,2,0x01FF,OK
10624,,158.65317600e-3,MOSI,2,0x1A87,OK
10625,,158.65317600e-3,MISO,2,0xFFFF,OK
10626,,158.67256800e-3,MOSI,2,0x8800,OK
10627,,158.67256800e-3,MISO,2,0xFFFF,OK
10628,,158.69215200e-3,MOSI,2,0x0200,OK
10629,,158.69215200e-3,MISO,2,0xFFFF,OK
10630,,158.71173600e-3,MOSI,2,0x9400,OK
10631,,158.71173600e-3,MISO,2,0xFFFF,OK
10632,,158.73112800e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10633,,158.73112800e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10634,,159.02968800e-3,MOSI,2,0x9800,OK
10635,,159.02968800e-3,MISO,2,0xF800,OK
10636,,159.04908000e-3,MOSI,2,0x0200,OK
10637,,159.04908000e-3,MISO,2,0x01FF,OK
10638,,159.06866400e-3,MOSI,2,0x087F,OK
10639,,159.06866400e-3,MISO,2,0xFFFF,OK
10640,,159.08824800e-3,MOSI,2,0x1480,OK
10641,,159.08824800e-3,MISO,2,0x0F80,OK
10642,,159.10764000e-3,MOSI,2,0x1A07,OK
10643,,159.10764000e-3,MISO,2,0x07FF,OK
10644,,159.12722400e-3,MOSI,2,0x1226,OK
10645,,159.12722400e-3,MISO,2,0xFFFE,OK
10646,,159.14661600e-3,MOSI,2,0x020C,OK
10647,,159.14661600e-3,MISO,2,0x01FF,OK
10648,,159.16620000e-3,MOSI,2,0x1A87,OK
10649,,159.16620000e-3,MISO,2,0xFFFF,OK
10650,,159.18559200e-3,MOSI,2,0x8800,OK
10651,,159.18559200e-3,MISO,2,0xFFFF,OK
10652,,159.20517600e-3,MOSI,2,0x0200,OK
10653,,159.20517600e-3,MISO,2,0xFFFF,OK
10654,,159.22456800e-3,MOSI,2,0x9400,OK
10655,,159.22456800e-3,MISO,2,0xFFFF,OK
